starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 03 14:55:29 2020	1599125129	25	38	62	20
Thu Sep 03 14:55:29 2020	1599125129	30	32	62	21
Thu Sep 03 14:55:27 2020	1599125127	36	26	62	9
Thu Sep 03 14:55:28 2020	1599125128	30	32	62	20
Thu Sep 03 14:55:27 2020	1599125127	31	31	62	18
Thu Sep 03 14:55:29 2020	1599125129	22	40	62	25
Thu Sep 03 14:55:27 2020	1599125127	24	38	62	30
Thu Sep 03 14:55:28 2020	1599125128	29	34	62	24
Thu Sep 03 14:55:29 2020	1599125129	23	39	62	24
Thu Sep 03 14:55:27 2020	1599125127	26	36	62	19
Thu Sep 03 14:55:29 2020	1599125129	26	36	62	25
Thu Sep 03 14:55:29 2020	1599125129	27	36	62	19
Thu Sep 03 14:55:29 2020	1599125129	26	36	62	20
Thu Sep 03 14:55:28 2020	1599125128	27	35	62	23
Thu Sep 03 14:55:29 2020	1599125129	26	36	62	19
Thu Sep 03 14:55:29 2020	1599125129	29	33	62	21
Thu Sep 03 14:55:29 2020	1599125129	29	33	62	21
Thu Sep 03 14:55:29 2020	1599125129	32	31	62	21
Thu Sep 03 14:55:29 2020	1599125129	27	35	62	26
Thu Sep 03 14:55:27 2020	1599125127	25	37	62	31
Thu Sep 03 14:55:28 2020	1599125128	26	36	62	22
Thu Sep 03 14:55:27 2020	1599125127	37	26	62	19
Thu Sep 03 14:55:28 2020	1599125128	23	39	62	21
Thu Sep 03 14:55:27 2020	1599125127	25	38	62	16
Thu Sep 03 14:55:27 2020	1599125127	22	41	62	33
Thu Sep 03 14:55:28 2020	1599125128	30	32	62	21
Thu Sep 03 14:55:27 2020	1599125127	25	38	62	31
Thu Sep 03 14:55:29 2020	1599125129	32	31	62	18
Thu Sep 03 14:55:27 2020	1599125127	29	34	62	19
Thu Sep 03 14:55:27 2020	1599125127	24	38	62	29
Thu Sep 03 14:55:27 2020	1599125127	18	44	62	38
Thu Sep 03 14:55:27 2020	1599125127	23	39	62	32
Thu Sep 03 14:55:27 2020	1599125127	21	41	62	33
Thu Sep 03 14:55:27 2020	1599125127	22	41	62	33
Thu Sep 03 14:55:29 2020	1599125129	31	32	62	21
Thu Sep 03 14:55:28 2020	1599125128	25	37	62	22
Thu Sep 03 14:55:29 2020	1599125129	25	37	62	26
Thu Sep 03 14:55:29 2020	1599125129	29	34	62	26
Thu Sep 03 14:55:27 2020	1599125127	27	35	62	27
Thu Sep 03 14:55:27 2020	1599125127	28	35	62	27
Thu Sep 03 14:55:29 2020	1599125129	24	38	62	25
Thu Sep 03 14:55:28 2020	1599125128	30	32	62	17
Thu Sep 03 14:55:28 2020	1599125128	26	36	62	22
Thu Sep 03 14:55:28 2020	1599125128	28	34	62	24
Thu Sep 03 14:55:28 2020	1599125128	29	33	62	24
Thu Sep 03 14:55:28 2020	1599125128	27	35	62	23
Thu Sep 03 14:55:29 2020	1599125129	29	34	62	21
Thu Sep 03 14:55:29 2020	1599125129	27	36	62	26
Thu Sep 03 14:55:28 2020	1599125128	23	39	62	32
Thu Sep 03 14:55:28 2020	1599125128	32	30	62	20
Thu Sep 03 14:55:27 2020	1599125127	20	43	62	37
Thu Sep 03 14:55:29 2020	1599125129	32	30	62	19
Thu Sep 03 14:55:28 2020	1599125128	32	30	62	20
Thu Sep 03 14:55:28 2020	1599125128	26	37	62	22
Thu Sep 03 14:55:29 2020	1599125129	32	30	62	15
Thu Sep 03 14:55:28 2020	1599125128	22	40	62	34
Thu Sep 03 14:55:29 2020	1599125129	25	38	62	20
Thu Sep 03 14:55:27 2020	1599125127	21	41	62	33
Thu Sep 03 14:55:28 2020	1599125128	24	39	62	21
Thu Sep 03 14:55:28 2020	1599125128	27	36	62	23
Thu Sep 03 14:55:27 2020	1599125127	30	33	62	19
Thu Sep 03 14:55:29 2020	1599125129	22	41	62	25
Thu Sep 03 14:55:27 2020	1599125127	24	38	62	30
Thu Sep 03 14:55:28 2020	1599125128	22	41	62	34
Thu Sep 03 14:55:29 2020	1599125129	26	36	62	20
Thu Sep 03 14:55:29 2020	1599125129	26	37	62	25
Thu Sep 03 14:55:29 2020	1599125129	27	36	62	19
Thu Sep 03 14:55:29 2020	1599125129	27	35	62	26
Thu Sep 03 14:55:27 2020	1599125127	28	35	62	27
Thu Sep 03 14:55:29 2020	1599125129	27	36	62	26
Thu Sep 03 14:55:29 2020	1599125129	27	35	62	30
Thu Sep 03 14:55:29 2020	1599125129	26	36	62	25
Thu Sep 03 14:55:27 2020	1599125127	31	31	62	19
Thu Sep 03 14:55:29 2020	1599125129	28	35	62	19
Thu Sep 03 14:55:28 2020	1599125128	29	33	62	20
Thu Sep 03 14:55:28 2020	1599125128	28	34	62	24
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	31
Thu Sep 03 14:55:27 2020	1599125127	21	41	63	33
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	16
Thu Sep 03 14:55:27 2020	1599125127	28	34	63	17
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	20
Thu Sep 03 14:55:28 2020	1599125128	26	36	63	23
Thu Sep 03 14:55:27 2020	1599125127	19	44	63	23
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:28 2020	1599125128	22	40	63	34
Thu Sep 03 14:55:28 2020	1599125128	20	42	63	35
Thu Sep 03 14:55:28 2020	1599125128	30	32	63	20
Thu Sep 03 14:55:27 2020	1599125127	35	28	63	19
Thu Sep 03 14:55:28 2020	1599125128	27	36	63	23
Thu Sep 03 14:55:28 2020	1599125128	31	32	63	20
Thu Sep 03 14:55:27 2020	1599125127	23	39	63	32
Thu Sep 03 14:55:27 2020	1599125127	18	44	63	38
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:27 2020	1599125127	32	31	63	19
Thu Sep 03 14:55:29 2020	1599125129	35	28	63	20
Thu Sep 03 14:55:28 2020	1599125128	25	37	63	22
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	35
Thu Sep 03 14:55:29 2020	1599125129	31	32	63	21
Thu Sep 03 14:55:27 2020	1599125127	27	35	63	26
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	27
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	25
Thu Sep 03 14:55:27 2020	1599125127	27	35	63	25
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	19
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	27
Thu Sep 03 14:55:29 2020	1599125129	30	32	63	21
Thu Sep 03 14:55:28 2020	1599125128	29	33	63	24
Thu Sep 03 14:55:27 2020	1599125127	32	31	63	19
Thu Sep 03 14:55:27 2020	1599125127	25	37	63	22
Thu Sep 03 14:55:27 2020	1599125127	25	37	63	31
Thu Sep 03 14:55:28 2020	1599125128	28	34	63	24
Thu Sep 03 14:55:28 2020	1599125128	27	35	63	23
Thu Sep 03 14:55:29 2020	1599125129	29	34	63	21
Thu Sep 03 14:55:27 2020	1599125127	35	28	63	19
Thu Sep 03 14:55:29 2020	1599125129	23	39	63	24
Thu Sep 03 14:55:27 2020	1599125127	18	45	63	37
Thu Sep 03 14:55:29 2020	1599125129	26	36	63	26
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	30
Thu Sep 03 14:55:28 2020	1599125128	31	32	63	21
Thu Sep 03 14:55:28 2020	1599125128	26	36	63	23
Thu Sep 03 14:55:29 2020	1599125129	24	38	63	26
Thu Sep 03 14:55:29 2020	1599125129	32	30	63	15
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	31
Thu Sep 03 14:55:29 2020	1599125129	32	31	63	18
Thu Sep 03 14:55:27 2020	1599125127	32	31	63	19
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	20
Thu Sep 03 14:55:28 2020	1599125128	23	40	63	34
Thu Sep 03 14:55:29 2020	1599125129	28	34	63	26
Thu Sep 03 14:55:28 2020	1599125128	30	32	63	21
Thu Sep 03 14:55:27 2020	1599125127	23	39	63	32
Thu Sep 03 14:55:27 2020	1599125127	30	32	63	18
Thu Sep 03 14:55:28 2020	1599125128	31	31	63	20
Thu Sep 03 14:55:27 2020	1599125127	21	41	63	33
Thu Sep 03 14:55:29 2020	1599125129	26	36	63	20
Thu Sep 03 14:55:28 2020	1599125128	27	36	63	23
Thu Sep 03 14:55:29 2020	1599125129	24	38	63	25
Thu Sep 03 14:55:29 2020	1599125129	27	35	63	26
Thu Sep 03 14:55:27 2020	1599125127	24	39	63	30
Thu Sep 03 14:55:27 2020	1599125127	33	30	63	17
Thu Sep 03 14:55:29 2020	1599125129	28	34	63	26
Thu Sep 03 14:55:28 2020	1599125128	33	30	63	20
Thu Sep 03 14:55:28 2020	1599125128	29	33	63	24
Thu Sep 03 14:55:28 2020	1599125128	29	33	63	24
Thu Sep 03 14:55:27 2020	1599125127	26	36	63	30
Thu Sep 03 14:55:28 2020	1599125128	22	41	63	34
Thu Sep 03 14:55:27 2020	1599125127	36	26	63	15
Thu Sep 03 14:55:29 2020	1599125129	28	35	63	19
Thu Sep 03 14:55:27 2020	1599125127	29	33	63	19
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	31
Thu Sep 03 14:55:27 2020	1599125127	19	44	63	23
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:27 2020	1599125127	21	41	63	33
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	16
Thu Sep 03 14:55:28 2020	1599125128	22	40	63	34
Thu Sep 03 14:55:27 2020	1599125127	20	43	63	37
Thu Sep 03 14:55:28 2020	1599125128	24	38	63	21
Thu Sep 03 14:55:29 2020	1599125129	27	36	63	19
Thu Sep 03 14:55:28 2020	1599125128	31	32	63	17
Thu Sep 03 14:55:28 2020	1599125128	26	37	63	22
Thu Sep 03 14:55:29 2020	1599125129	31	31	63	21
Thu Sep 03 14:55:28 2020	1599125128	23	39	63	21
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:28 2020	1599125128	25	37	63	22
Thu Sep 03 14:55:27 2020	1599125127	28	34	63	17
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	27
Thu Sep 03 14:55:27 2020	1599125127	31	31	63	18
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	19
Thu Sep 03 14:55:28 2020	1599125128	27	35	63	23
Thu Sep 03 14:55:28 2020	1599125128	31	32	63	17
Thu Sep 03 14:55:29 2020	1599125129	30	32	63	21
Thu Sep 03 14:55:27 2020	1599125127	18	44	63	38
Thu Sep 03 14:55:28 2020	1599125128	20	42	63	35
Thu Sep 03 14:55:27 2020	1599125127	30	32	63	18
Thu Sep 03 14:55:28 2020	1599125128	30	32	63	20
Thu Sep 03 14:55:29 2020	1599125129	24	39	63	24
Thu Sep 03 14:55:29 2020	1599125129	27	36	63	26
Thu Sep 03 14:55:27 2020	1599125127	23	40	63	32
Thu Sep 03 14:55:29 2020	1599125129	32	31	63	15
Thu Sep 03 14:55:28 2020	1599125128	29	34	63	24
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	20
Thu Sep 03 14:55:28 2020	1599125128	32	30	63	20
Thu Sep 03 14:55:28 2020	1599125128	29	34	63	24
Thu Sep 03 14:55:29 2020	1599125129	27	36	63	26
Thu Sep 03 14:55:28 2020	1599125128	29	34	63	24
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	20
Thu Sep 03 14:55:27 2020	1599125127	23	39	63	32
Thu Sep 03 14:55:27 2020	1599125127	37	26	63	19
Thu Sep 03 14:55:29 2020	1599125129	31	32	63	21
Thu Sep 03 14:55:28 2020	1599125128	29	34	63	24
Thu Sep 03 14:55:28 2020	1599125128	29	34	63	24
Thu Sep 03 14:55:28 2020	1599125128	29	33	63	20
Thu Sep 03 14:55:29 2020	1599125129	27	35	63	26
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	27
Thu Sep 03 14:55:28 2020	1599125128	35	28	63	21
Thu Sep 03 14:55:29 2020	1599125129	27	36	63	26
Thu Sep 03 14:55:28 2020	1599125128	22	41	63	34
Thu Sep 03 14:55:29 2020	1599125129	28	35	63	19
Thu Sep 03 14:55:27 2020	1599125127	24	39	63	30
Thu Sep 03 14:55:28 2020	1599125128	28	34	63	24
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	31
Thu Sep 03 14:55:27 2020	1599125127	19	44	63	23
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:28 2020	1599125128	27	35	63	23
Thu Sep 03 14:55:27 2020	1599125127	21	41	63	33
Thu Sep 03 14:55:29 2020	1599125129	31	32	63	21
Thu Sep 03 14:55:27 2020	1599125127	18	45	63	37
Thu Sep 03 14:55:28 2020	1599125128	22	40	63	34
Thu Sep 03 14:55:29 2020	1599125129	27	36	63	19
Thu Sep 03 14:55:27 2020	1599125127	23	40	63	32
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	16
Thu Sep 03 14:55:28 2020	1599125128	31	32	63	21
Thu Sep 03 14:55:27 2020	1599125127	25	37	63	31
Thu Sep 03 14:55:27 2020	1599125127	36	26	63	9
Thu Sep 03 14:55:29 2020	1599125129	32	31	63	19
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	35
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	30
Thu Sep 03 14:55:28 2020	1599125128	23	40	63	34
Thu Sep 03 14:55:28 2020	1599125128	25	37	63	22
Thu Sep 03 14:55:27 2020	1599125127	21	42	63	33
Thu Sep 03 14:55:27 2020	1599125127	37	26	63	19
Thu Sep 03 14:55:28 2020	1599125128	29	34	63	24
Thu Sep 03 14:55:28 2020	1599125128	31	32	63	21
Thu Sep 03 14:55:28 2020	1599125128	29	34	63	24
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	27
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	19
Thu Sep 03 14:55:27 2020	1599125127	35	27	63	15
Thu Sep 03 14:55:28 2020	1599125128	23	39	63	21
Thu Sep 03 14:55:29 2020	1599125129	24	38	63	25
Thu Sep 03 14:55:27 2020	1599125127	25	37	63	22
Thu Sep 03 14:55:27 2020	1599125127	28	34	63	17
Thu Sep 03 14:55:27 2020	1599125127	18	44	63	38
Thu Sep 03 14:55:29 2020	1599125129	30	33	63	21
Thu Sep 03 14:55:27 2020	1599125127	25	37	63	22
Thu Sep 03 14:55:29 2020	1599125129	29	34	63	21
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	26
Thu Sep 03 14:55:27 2020	1599125127	26	37	63	22
Thu Sep 03 14:55:27 2020	1599125127	20	43	63	37
Thu Sep 03 14:55:28 2020	1599125128	27	36	63	20
Thu Sep 03 14:55:28 2020	1599125128	30	32	63	21
Thu Sep 03 14:55:27 2020	1599125127	31	32	63	18
Thu Sep 03 14:55:29 2020	1599125129	24	39	63	24
Thu Sep 03 14:55:28 2020	1599125128	22	40	63	34
Thu Sep 03 14:55:29 2020	1599125129	32	31	63	15
Thu Sep 03 14:55:27 2020	1599125127	33	30	63	18
Thu Sep 03 14:55:27 2020	1599125127	35	28	63	19
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	30
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:29 2020	1599125129	31	31	63	21
Thu Sep 03 14:55:28 2020	1599125128	29	34	63	24
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	20
Thu Sep 03 14:55:28 2020	1599125128	29	34	63	24
Thu Sep 03 14:55:28 2020	1599125128	34	29	63	21
Thu Sep 03 14:55:27 2020	1599125127	26	36	63	30
Thu Sep 03 14:55:27 2020	1599125127	23	39	63	32
Thu Sep 03 14:55:28 2020	1599125128	33	30	63	21
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	25
Thu Sep 03 14:55:28 2020	1599125128	27	35	63	23
Thu Sep 03 14:55:28 2020	1599125128	22	41	63	34
Thu Sep 03 14:55:29 2020	1599125129	26	36	63	25
Thu Sep 03 14:55:27 2020	1599125127	24	39	63	30
Thu Sep 03 14:55:28 2020	1599125128	20	42	63	35
Thu Sep 03 14:55:27 2020	1599125127	34	28	63	19
Thu Sep 03 14:55:28 2020	1599125128	27	36	63	23
Thu Sep 03 14:55:29 2020	1599125129	27	35	63	30
Thu Sep 03 14:55:29 2020	1599125129	29	34	63	21
Thu Sep 03 14:55:28 2020	1599125128	28	35	63	23
Thu Sep 03 14:55:27 2020	1599125127	21	41	63	33
Thu Sep 03 14:55:28 2020	1599125128	24	39	63	21
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	31
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	25
Thu Sep 03 14:55:29 2020	1599125129	27	36	63	19
Thu Sep 03 14:55:29 2020	1599125129	31	31	63	21
Thu Sep 03 14:55:29 2020	1599125129	27	35	63	26
Thu Sep 03 14:55:27 2020	1599125127	23	40	63	32
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:28 2020	1599125128	25	37	63	22
Thu Sep 03 14:55:28 2020	1599125128	35	28	63	21
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	30
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	16
Thu Sep 03 14:55:29 2020	1599125129	28	35	63	26
Thu Sep 03 14:55:27 2020	1599125127	33	30	63	18
Thu Sep 03 14:55:28 2020	1599125128	30	32	63	20
Thu Sep 03 14:55:27 2020	1599125127	29	34	63	19
Thu Sep 03 14:55:28 2020	1599125128	30	33	63	20
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	19
Thu Sep 03 14:55:29 2020	1599125129	26	36	63	25
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	27
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	25
Thu Sep 03 14:55:27 2020	1599125127	27	35	63	30
Thu Sep 03 14:55:28 2020	1599125128	28	35	63	23
Thu Sep 03 14:55:27 2020	1599125127	18	44	63	38
Thu Sep 03 14:55:29 2020	1599125129	29	33	63	21
Thu Sep 03 14:55:28 2020	1599125128	28	35	63	23
Thu Sep 03 14:55:27 2020	1599125127	30	33	63	18
Thu Sep 03 14:55:28 2020	1599125128	28	34	63	24
Thu Sep 03 14:55:28 2020	1599125128	22	40	63	34
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	25
Thu Sep 03 14:55:27 2020	1599125127	18	45	63	37
Thu Sep 03 14:55:28 2020	1599125128	23	39	63	21
Thu Sep 03 14:55:29 2020	1599125129	32	31	63	15
Thu Sep 03 14:55:28 2020	1599125128	29	33	63	20
Thu Sep 03 14:55:29 2020	1599125129	24	39	63	24
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:27 2020	1599125127	39	24	63	16
Thu Sep 03 14:55:27 2020	1599125127	25	37	63	31
Thu Sep 03 14:55:29 2020	1599125129	32	31	63	19
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	20
Thu Sep 03 14:55:28 2020	1599125128	31	31	63	21
Thu Sep 03 14:55:28 2020	1599125128	32	31	63	20
Thu Sep 03 14:55:28 2020	1599125128	24	39	63	21
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	26
Thu Sep 03 14:55:28 2020	1599125128	24	39	63	21
Thu Sep 03 14:55:28 2020	1599125128	25	38	63	22
Thu Sep 03 14:55:27 2020	1599125127	21	42	63	33
Thu Sep 03 14:55:27 2020	1599125127	21	41	63	33
Thu Sep 03 14:55:27 2020	1599125127	31	32	63	18
Thu Sep 03 14:55:28 2020	1599125128	32	31	63	21
Thu Sep 03 14:55:27 2020	1599125127	33	30	63	18
Thu Sep 03 14:55:28 2020	1599125128	22	41	63	34
Thu Sep 03 14:55:27 2020	1599125127	29	34	63	18
Thu Sep 03 14:55:27 2020	1599125127	23	39	63	32
Thu Sep 03 14:55:27 2020	1599125127	19	44	63	23
Thu Sep 03 14:55:29 2020	1599125129	24	38	63	25
Thu Sep 03 14:55:28 2020	1599125128	20	43	63	35
Thu Sep 03 14:55:27 2020	1599125127	24	39	63	30
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	27
Thu Sep 03 14:55:28 2020	1599125128	34	29	63	21
Thu Sep 03 14:55:28 2020	1599125128	26	36	63	23
Thu Sep 03 14:55:27 2020	1599125127	33	30	63	18
Thu Sep 03 14:55:27 2020	1599125127	29	34	63	19
Thu Sep 03 14:55:28 2020	1599125128	28	35	63	23
Thu Sep 03 14:55:27 2020	1599125127	21	42	63	33
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	35
Thu Sep 03 14:55:27 2020	1599125127	20	43	63	37
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:29 2020	1599125129	27	36	63	19
Thu Sep 03 14:55:27 2020	1599125127	27	35	63	26
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	30
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	31
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	27
Thu Sep 03 14:55:28 2020	1599125128	30	32	63	21
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	25
Thu Sep 03 14:55:29 2020	1599125129	27	35	63	26
Thu Sep 03 14:55:27 2020	1599125127	29	34	63	18
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	25
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	25
Thu Sep 03 14:55:29 2020	1599125129	26	36	63	25
Thu Sep 03 14:55:27 2020	1599125127	18	44	63	38
Thu Sep 03 14:55:27 2020	1599125127	20	43	63	18
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	16
Thu Sep 03 14:55:28 2020	1599125128	35	28	63	21
Thu Sep 03 14:55:28 2020	1599125128	28	35	63	23
Thu Sep 03 14:55:29 2020	1599125129	26	36	63	25
Thu Sep 03 14:55:27 2020	1599125127	30	33	63	19
Thu Sep 03 14:55:28 2020	1599125128	30	32	63	20
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	19
Thu Sep 03 14:55:28 2020	1599125128	23	39	63	21
Thu Sep 03 14:55:28 2020	1599125128	33	30	63	21
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	30
Thu Sep 03 14:55:27 2020	1599125127	27	35	63	30
Thu Sep 03 14:55:29 2020	1599125129	32	31	63	15
Thu Sep 03 14:55:29 2020	1599125129	29	33	63	21
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:29 2020	1599125129	24	39	63	24
Thu Sep 03 14:55:28 2020	1599125128	27	36	63	23
Thu Sep 03 14:55:29 2020	1599125129	28	35	63	26
Thu Sep 03 14:55:27 2020	1599125127	28	34	63	17
Thu Sep 03 14:55:27 2020	1599125127	33	30	63	18
Thu Sep 03 14:55:27 2020	1599125127	19	44	63	38
Thu Sep 03 14:55:29 2020	1599125129	32	31	63	21
Thu Sep 03 14:55:28 2020	1599125128	26	37	63	23
Thu Sep 03 14:55:27 2020	1599125127	30	33	63	18
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	20
Thu Sep 03 14:55:27 2020	1599125127	23	40	63	32
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	29
Thu Sep 03 14:55:27 2020	1599125127	26	36	63	30
Thu Sep 03 14:55:28 2020	1599125128	25	38	63	22
Thu Sep 03 14:55:29 2020	1599125129	27	35	63	30
Thu Sep 03 14:55:28 2020	1599125128	22	41	63	34
Thu Sep 03 14:55:27 2020	1599125127	26	37	63	22
Thu Sep 03 14:55:28 2020	1599125128	32	31	63	20
Thu Sep 03 14:55:27 2020	1599125127	23	40	63	32
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	26
Thu Sep 03 14:55:28 2020	1599125128	20	43	63	35
Thu Sep 03 14:55:27 2020	1599125127	24	39	63	30
Thu Sep 03 14:55:28 2020	1599125128	24	39	63	21
Thu Sep 03 14:55:27 2020	1599125127	31	32	63	18
Thu Sep 03 14:55:28 2020	1599125128	22	40	63	34
Thu Sep 03 14:55:27 2020	1599125127	21	42	63	33
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:29 2020	1599125129	27	36	63	19
Thu Sep 03 14:55:27 2020	1599125127	31	32	63	25
Thu Sep 03 14:55:27 2020	1599125127	18	45	63	37
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	25
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	31
Thu Sep 03 14:55:28 2020	1599125128	34	29	63	21
Thu Sep 03 14:55:29 2020	1599125129	32	31	63	19
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	27
Thu Sep 03 14:55:27 2020	1599125127	18	44	63	38
Thu Sep 03 14:55:28 2020	1599125128	29	33	63	20
Thu Sep 03 14:55:27 2020	1599125127	31	32	63	25
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	25
Thu Sep 03 14:55:29 2020	1599125129	24	38	63	25
Thu Sep 03 14:55:29 2020	1599125129	23	40	63	25
Thu Sep 03 14:55:29 2020	1599125129	27	35	63	26
Thu Sep 03 14:55:29 2020	1599125129	27	36	63	26
Thu Sep 03 14:55:27 2020	1599125127	28	35	63	27
Thu Sep 03 14:55:27 2020	1599125127	20	43	63	37
Thu Sep 03 14:55:27 2020	1599125127	29	34	63	19
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	31
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	16
Thu Sep 03 14:55:29 2020	1599125129	27	35	63	26
Thu Sep 03 14:55:29 2020	1599125129	32	31	63	15
Thu Sep 03 14:55:29 2020	1599125129	27	35	63	26
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
Thu Sep 03 14:55:27 2020	1599125127	21	42	63	33
Thu Sep 03 14:55:28 2020	1599125128	33	30	63	18
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	19
Thu Sep 03 14:55:28 2020	1599125128	32	31	63	20
Thu Sep 03 14:55:28 2020	1599125128	35	28	63	21
Thu Sep 03 14:55:29 2020	1599125129	29	34	63	21
Thu Sep 03 14:55:28 2020	1599125128	23	40	63	21
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	31
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	30
Thu Sep 03 14:55:27 2020	1599125127	29	33	63	19
Thu Sep 03 14:55:28 2020	1599125128	24	39	63	21
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	30
Thu Sep 03 14:55:27 2020	1599125127	27	35	63	26
Thu Sep 03 14:55:28 2020	1599125128	30	33	63	20
Thu Sep 03 14:55:29 2020	1599125129	31	32	63	21
Thu Sep 03 14:55:28 2020	1599125128	25	38	63	22
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	29
Thu Sep 03 14:55:28 2020	1599125128	22	41	63	34
Thu Sep 03 14:55:29 2020	1599125129	24	39	63	24
Thu Sep 03 14:55:27 2020	1599125127	27	36	63	26
Thu Sep 03 14:55:27 2020	1599125127	25	37	63	22
Thu Sep 03 14:55:28 2020	1599125128	27	36	63	23
Thu Sep 03 14:55:27 2020	1599125127	26	37	63	31
Thu Sep 03 14:55:27 2020	1599125127	23	40	63	32
Thu Sep 03 14:55:27 2020	1599125127	28	34	63	17
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	35
Thu Sep 03 14:55:27 2020	1599125127	36	27	63	9
Thu Sep 03 14:55:29 2020	1599125129	26	37	63	25
Thu Sep 03 14:55:29 2020	1599125129	25	38	63	20
Thu Sep 03 14:55:27 2020	1599125127	24	39	63	30
Thu Sep 03 14:55:27 2020	1599125127	30	33	63	18
Thu Sep 03 14:55:27 2020	1599125127	36	27	63	15
Thu Sep 03 14:55:28 2020	1599125128	26	36	63	23
Thu Sep 03 14:55:27 2020	1599125127	25	38	63	31
Thu Sep 03 14:55:28 2020	1599125128	27	35	63	23
Thu Sep 03 14:55:27 2020	1599125127	22	41	63	33
